Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5164071,895.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5162474,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5162475,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5162698,"1,000.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5163819,"1,780.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5163056,"2,300.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5163677,"2,827.00",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Operational Goods,Other,Premier People Solutions T/A Premier Partnership,5164137,"2,674.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Support Services,Prima Uno Limited,5161736,"1,637.50",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Support Services,Prima Uno Limited,5161736,"6,362.50",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Professional Services,Support Services,Prima Uno Limited,5163459,"10,400.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Operational Goods,Other,Proactive Technical Training,5162265,"1,790.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Process Analyser Systems Ltd,5161665,732.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Pulse Power and Measurement Ltd,5162664,"2,350.30",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Purolite Internal Ltd,5153822,661.50,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Purolite Internal Ltd,5152681,"2,212.50",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Purolite Internal Ltd,5155140,"6,637.50",,,,,,,,,,,,
DESNZ,UKAEA,16/11/2023,Engineering Goods,Fusion,PVA Industrial Vacuum Systems GmbH,5163368,"14,716.07",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5163515,"-2,463.75",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5162011,900.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5162531,915.00,,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5163537,915.00,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5163350,"1,560.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5163538,"1,560.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5162011,"1,563.75",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5163785,"2,512.75",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,Qmx Laboratories Ltd,5161975,"2,576.25",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Facilities,Fusion,Quartzelec Ltd,5162013,"78,677.62",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Professional Services,Fusion,Quod Ltd,5163790,"3,777.50",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Construction,Property,R Smith & Sons Ltd t/a OPC Drain Services,5161661,"8,495.00",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Fleet,Fusion,Rabbits Vehicle Hire,5163322,685.72,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Fleet,Property,Rabbits Vehicle Hire,5162733,770.00,,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Fleet,Fusion,Rabbits Vehicle Hire,5163504,870.00,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Travel,Fusion,Rabbits Vehicle Hire,5161986,"1,539.76",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Travel,Fusion,Rabbits Vehicle Hire,5163481,"1,593.84",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Raddec International Ltd,5164082,608.00,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,Raddec International Ltd,5164082,598.50,,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Other,RARUK Automation Ltd,5163484,950.00,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Learning and Development,Other,RARUK Automation Ltd,5162956,"3,000.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Other,RCB Logic Limited,5163705,"1,421.15",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Fusion,RCD Lockinge Ltd,5161798,"2,459.44",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Fusion,RCD Lockinge Ltd,5162105,"26,393.87",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Fusion,RCD Lockinge Ltd,5161868,"27,647.27",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Fusion,RCD Lockinge Ltd,5162957,"32,728.49",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Operational Goods,Other,RCD Lockinge Ltd,5162099,"1,429.28",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Communications,Other,Reading Pride Limited,5161681,"5,000.00",,,,,,,,,,,,
DESNZ,UKAEA,16/11/2023,Facilities,Fusion,REB Research & Consulting Company,5163302,"1,227.90",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Waste Management,Fusion,Red Industries (Brownhills) Ltd,5163891,"11,214.00",,,,,,,,,,,,
DESNZ,UKAEA,16/11/2023,Engineering Goods,Fusion,Reinhold Muhleisen GmbH,5163087,"5,276.96",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Fusion,Repair Maintenance and Overhaul Ltd,5158565,605.16,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Operational Goods,Fusion,Respirex International Ltd,5163311,"3,800.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,Revvity (UK) Ltd,5163737,"9,720.00",,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Professional Services,Property,Ridge And Partners Llp,5163109,"5,378.10",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Professional Services,Fusion,Ridge And Partners Llp,5162455,"5,948.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Professional Services,Support Services,Ridge And Partners Llp,5161915,"3,507.49",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Professional Services,Property,Ridge And Partners Llp,5163650,"5,400.00",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Learning and Development,Support Services,Risktec Solutions Ltd,5161687,"9,900.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Construction,Fusion,RMB Contractors Limited,5162327,"5,553.45",,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Rolls Royce Plc,5161788,"49,162.55",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163673,550.97,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163125,645.47,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,RS Components Ltd,5161941,779.57,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163300,504.80,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163974,514.70,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,RS Components Ltd,5162924,557.47,,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163688,726.66,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,RS Components Ltd,5164195,915.85,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,RS Components Ltd,5164151,"2,097.20",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163789,"2,227.04",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Other,RS Components Ltd,5162343,583.73,,,,,,,,,,,,
DESNZ,UKAEA,03/11/2023,Engineering Goods,Fusion,RS Components Ltd,5162299,759.53,,,,,,,,,,,,
DESNZ,UKAEA,13/11/2023,Engineering Goods,Fusion,RS Components Ltd,5163023,"2,630.72",,,,,,,,,,,,
DESNZ,UKAEA,20/11/2023,Engineering Goods,Other,RS Components Ltd,5163485,684.47,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Engineering Goods,Other,RS Components Ltd,5162556,717.46,,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Engineering Goods,Fusion,RS Components Ltd,5164052,"1,055.45",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162358,755.55,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162323,849.00,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162642,898.18,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162585,944.00,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162163,971.10,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5163331,"1,298.58",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162247,"1,535.40",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162353,"1,712.58",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162246,"2,080.07",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162217,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162325,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162338,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162411,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162413,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162446,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162820,"2,653.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162331,"2,666.25",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162442,"2,829.39",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5163070,"2,861.50",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162646,"3,423.42",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162689,"3,747.60",,,,,,,,,,,,
DESNZ,UKAEA,28/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5163874,"4,110.16",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162518,"4,532.80",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162390,"4,718.46",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162505,"4,844.26",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162433,"4,861.83",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162381,"5,000.87",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162577,"5,062.50",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162288,"5,123.00",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5163332,"5,330.64",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162286,"5,475.47",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162516,"5,506.18",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162173,"5,834.25",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162605,"5,857.89",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162445,"6,010.98",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162593,"6,076.83",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162341,"6,279.40",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162517,"6,498.75",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162636,"6,518.40",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162208,"6,701.64",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162549,"6,726.35",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5163333,"6,736.62",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162985,"6,759.65",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162167,"6,823.68",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162405,"6,868.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162415,"6,882.68",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162315,"7,346.25",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162389,"7,912.08",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162550,"8,060.65",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162135,"8,069.72",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162408,"8,496.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162407,"8,902.14",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162176,"8,934.75",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162450,"9,117.99",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162166,"9,299.62",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162402,"9,317.71",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162248,"9,405.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162553,"9,618.80",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162195,"9,631.90",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162602,"9,813.75",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162828,"10,326.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162333,"10,382.40",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162290,"10,402.28",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162324,"10,449.40",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162729,"10,547.58",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162403,"10,620.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162366,"10,710.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162406,"11,020.37",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162416,"11,286.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162409,"11,526.73",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162214,"11,851.53",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162831,"12,078.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162219,"12,396.53",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162401,"12,459.31",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162399,"12,543.71",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162314,"12,783.46",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162289,"13,121.25",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162637,"13,263.15",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162404,"13,506.01",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162319,"13,892.73",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162730,"14,416.38",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162830,"14,503.44",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162114,"14,529.93",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162168,"14,696.25",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162400,"16,865.00",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5162215,"17,716.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163675,538.13,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162258,657.38,,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162259,688.88,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162581,808.33,,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162709,941.25,,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162908,"1,015.88",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162100,"1,054.76",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162216,"1,057.95",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162391,"1,066.50",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5161850,"1,119.36",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162673,"1,205.84",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162225,"1,351.02",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162834,"1,489.00",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162864,"1,681.44",,,,,,,,,,,,
DESNZ,UKAEA,15/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162946,"1,684.20",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162398,"1,880.40",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162582,"1,929.56",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162342,"2,088.00",,,,,,,,,,,,
DESNZ,UKAEA,22/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5163754,"2,122.52",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162203,"2,216.55",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162680,"2,223.60",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162511,"2,420.33",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162268,"2,438.26",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162269,"2,459.39",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162569,"2,521.18",,,,,,,,,,,,
DESNZ,UKAEA,08/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162683,"2,653.10",,,,,,,,,,,,
DESNZ,UKAEA,06/11/2023,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5162170,"2,653.15",,,,,,,,,,,,
