Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,5/4/2023,Professional Services,Support Services,Software limited t/a Co2Analysis,5145557,"23,000.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Byson Limited,5145559,"5,510.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,IS-Instruments Ltd,5145561,"4,695.00"
DESNZ,UKAEA,5/4/2023,ICT,Other,Third Eye Consulting Group Limited,5145562,"9,997.50"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Tescan-UK Ltd,5145563,"483,500.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Property,Glanville Consultants,5145565,"11,282.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Schneider Electric Systems UK Limited,5145566,"3,859.84"
DESNZ,UKAEA,5/4/2023,ICT,Other,Third Eye Consulting Group Limited,5145567,"5,000.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,XIMEA GmbH,5145568,"3,055.65"
DESNZ,UKAEA,5/4/2023,Research,Fusion,Loughborough University,5145569,"1,392.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,LR Engineering,5145570,577.5
DESNZ,UKAEA,5/4/2023,Research,Fusion,Gencoa Ltd,5145571,"6,600.00"
DESNZ,UKAEA,5/4/2023,Research,Fusion,Ansaldo Nuclear Limited,5145573,"110,078.62"
DESNZ,UKAEA,5/4/2023,Travel,Other,Aachen Institute for Nuclear Training Gmbh,5145574,"1,307.75"
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,Frazer Nash Consultancy,5145575,"10,000.00"
DESNZ,UKAEA,5/4/2023,Operational Goods,Fusion,Arco Ltd,5145577,964.4
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,Go 2 Programming Ltd,5145578,"3,400.00"
DESNZ,UKAEA,5/4/2023,ICT,Other,Go 2 Programming Ltd,5145578,"5,000.00"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Computacenter UK Ltd,5145579,"1,831.93"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Computacenter UK Ltd,5145580,"1,085.12"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Property,Edmundson Electricals Ltd,5145584,768.74
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Computacenter UK Ltd,5145587,"5,495.79"
DESNZ,UKAEA,5/4/2023,ICT,Other,Computacenter UK Ltd,5145587,"18,319.30"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,Cool-Therm (UK) Limited,5145588,"4,885.00"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5145590,"7,620.92"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5145591,"1,828.21"
DESNZ,UKAEA,5/4/2023,Facilities,Property,Trinity Fire & Security Systems Ltd,5145592,"5,047.36"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Metro Engineering And Plating Works,5145593,"1,440.78"
DESNZ,UKAEA,5/4/2023,Research,Fusion,University of Bristol,5145594,"141,048.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Fusion,Frazer Nash Consultancy,5145595,"14,444.00"
DESNZ,UKAEA,5/4/2023,Learning and Development,Property,Compass Contract Services (UK) Ltd,5145598,"3,225.00"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Premier People Solutions T/A Premier Partnership,5145599,"4,464.30"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Open University,5145601,"8,692.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,Lemo UK Ltd,5145602,842
DESNZ,UKAEA,5/4/2023,Engineering Goods,Fusion,IS-Rayfast Ltd,5145604,"5,333.67"
DESNZ,UKAEA,5/4/2023,ICT,Fusion,Amplicon Liveline Ltd,5145606,"2,414.59"
DESNZ,UKAEA,5/4/2023,ICT,Property,Network Installation Solutions Ltd,5145610,"2,450.00"
DESNZ,UKAEA,5/4/2023,ICT,Other,Network Installation Solutions Ltd,5145612,520
DESNZ,UKAEA,5/4/2023,Learning and Development,Other,Burge Hughes Walsh Limited,5145613,"3,881.25"
DESNZ,UKAEA,5/4/2023,ICT,Property,Network Installation Solutions Ltd,5145614,"14,790.00"
DESNZ,UKAEA,5/4/2023,ICT,Property,Network Installation Solutions Ltd,5145615,"6,045.00"
DESNZ,UKAEA,5/4/2023,ICT,Property,Network Installation Solutions Ltd,5145617,"1,200.00"
DESNZ,UKAEA,5/4/2023,ICT,Property,Network Installation Solutions Ltd,5145618,"3,525.00"
DESNZ,UKAEA,5/4/2023,ICT,Property,boxxe Limited,5145619,"19,250.00"
DESNZ,UKAEA,6/4/2023,Construction,Other,Optimum Electrical Engineering Limited,5145620,"8,958.01"
DESNZ,UKAEA,6/4/2023,Construction,Other,Optimum Electrical Engineering Limited,5145620,"93,135.87"
DESNZ,UKAEA,5/4/2023,Research,Fusion,The University Of Sheffield,5145621,723.86
DESNZ,UKAEA,5/4/2023,Learning and Development,Other,The Active Bystander Training Company Ltd,5145627,"1,400.00"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Proactive UK Ltd,5145628,745
DESNZ,UKAEA,5/4/2023,Professional Services,Other,Atkins Ltd,5145630,"14,999.72"
DESNZ,UKAEA,6/4/2023,Engineering Goods,Fusion,BOC Ltd,5145633,513.7
DESNZ,UKAEA,5/4/2023,Operational Goods,Support Services,Make Up or Break Up Limited,5145634,601.38
DESNZ,UKAEA,5/4/2023,Consultancy - Other (per Cabinet Office definition),Fusion,Atkins Ltd,5145636,"86,000.00"
DESNZ,UKAEA,5/4/2023,Research,Fusion,Oxford Sigma Limited,5145637,"15,704.00"
DESNZ,UKAEA,5/4/2023,Engineering Goods,Other,BPX Electromechanical Company Limited,5145638,737.56
DESNZ,UKAEA,5/4/2023,Facilities,Other,TWI Ltd,5145639,"52,999.10"
DESNZ,UKAEA,5/4/2023,Research,Other,University of Bristol,5145640,"37,607.67"
DESNZ,UKAEA,5/4/2023,Learning and Development,Support Services,Proactive Technical Training,5145642,745
DESNZ,UKAEA,5/4/2023,Research,Fusion,Oxford Sigma Limited,5145643,"15,104.00"
DESNZ,UKAEA,5/4/2023,Professional Services,Property,Burges Salmon,5145644,"20,380.00"
DESNZ,UKAEA,5/4/2023,Research,Fusion,University of Surrey - Surrey Ion Beam Centre,5145647,"3,600.00"
