Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155912,"1,936.84"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155914,"1,936.84"
DESNZ,UKAEA,16/08/2023,ICT,Fusion,Computacenter UK Ltd,5155915,"1,936.84"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155909,"1,944.86"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155922,"1,946.86"
DESNZ,UKAEA,07/08/2023,ICT,Fusion,Computacenter UK Ltd,5155033,"2,128.46"
DESNZ,UKAEA,16/08/2023,ICT,Fusion,Computacenter UK Ltd,5155910,"2,987.79"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155913,"3,599.84"
DESNZ,UKAEA,22/08/2023,ICT,Other,Computacenter UK Ltd,5156472,"3,873.68"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155921,"5,750.01"
DESNZ,UKAEA,16/08/2023,ICT,Other,Computacenter UK Ltd,5155920,"5,975.06"
DESNZ,UKAEA,03/08/2023,ICT,Support Services,Insight Direct UK Ltd,5154592,"4,564.02"
DESNZ,UKAEA,07/08/2023,ICT,Fusion,IP Workstations LTD,5155054,"2,750.00"
DESNZ,UKAEA,03/08/2023,ICT,Fusion,Logicalis UK Limited,5154529,"16,983.24"
DESNZ,UKAEA,03/08/2023,ICT,Fusion,National Instruments Ltd,5154790,"6,840.00"
DESNZ,UKAEA,25/08/2023,ICT,Fusion,RS Components Ltd,5156760,518.14
DESNZ,UKAEA,03/08/2023,ICT,Fusion,RS Components Ltd,5154463,961.39
DESNZ,UKAEA,09/08/2023,ICT,Fusion,RS Components Ltd,5155424,"1,078.80"
DESNZ,UKAEA,25/08/2023,ICT,Property,Snelling Business Systems Limited,5156523,511.00
DESNZ,UKAEA,14/08/2023,ICT,Fusion,Snelling Business Systems Limited,5153797,"4,161.00"
DESNZ,UKAEA,14/08/2023,ICT,Property,Snelling Business Systems Limited,5154437,"4,788.00"
DESNZ,UKAEA,25/08/2023,ICT,Property,Snelling Business Systems Limited,5156525,"5,902.00"
DESNZ,UKAEA,25/08/2023,ICT,Support Services,Trustco Plc,5156664,"1,690.50"
DESNZ,UKAEA,03/08/2023,ICT,Fusion,Warehouse Express Ltd T/A Wex Photo Video,5154661,"3,805.29"
DESNZ,UKAEA,04/08/2023,Engineering Goods,Fusion,Added Value Solutions,5154881,"14,926.03"
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Almath Crucibles Ltd,5155719,590.00
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Alpha Laboratories Ltd,5156395,784.86
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Anchor pumps co Ltd,5156621,"3,556.00"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Anton Paar Ltd,5156699,"180,642.00"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Aqua Cooling Limited,5156177,"1,451.56"
DESNZ,UKAEA,16/08/2023,Engineering Goods,Fusion,Arco Ltd,5156101,"1,615.90"
DESNZ,UKAEA,09/08/2023,Engineering Goods,Support Services,Arco Ltd,5155269,"3,035.00"
DESNZ,UKAEA,07/08/2023,Engineering Goods,Other,Ark Fibre Optics,5155019,"11,617.98"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Other,AS Scientific Products Ltd,5156642,"13,330.00"
DESNZ,UKAEA,24/08/2023,Engineering Goods,Other,ATI Industrial Automation,5156595,"10,174.86"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Support Services,Boxer Machine Tools Services,5156584,"1,358.50"
DESNZ,UKAEA,07/08/2023,Engineering Goods,Fusion,British Engineering Services Ltd,5154947,534.17
DESNZ,UKAEA,07/08/2023,Engineering Goods,Fusion,British Engineering Services Ltd,5154947,"1,602.52"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Other,Buehler,5156225,919.00
DESNZ,UKAEA,25/08/2023,Engineering Goods,Other,Byson Limited,5156649,895.44
DESNZ,UKAEA,25/08/2023,Engineering Goods,Other,Byson Limited,5156712,"1,435.00"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Carl Zeiss Ltd.,5156166,"12,159.84"
DESNZ,UKAEA,09/08/2023,Engineering Goods,Other,CN Technical Services Ltd,5155210,"5,159.00"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Other,CN Technical Services Ltd,5156484,"5,387.00"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Complete PCB Services Ltd,5156435,"4,391.38"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Complete PCB Services Ltd,5156435,"4,391.38"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Complete PCB Services Ltd,5156531,"8,232.60"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Condec Industrial Maintenance,5156750,"5,000.00"
DESNZ,UKAEA,16/08/2023,Engineering Goods,Fusion,Constant Air Systems Ltd,5155692,"16,995.00"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Other,CPC Plc,5154916,567.06
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,CSS Worksafe,5154837,"1,890.00"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Fusion,Darvick Ltd,5156156,"1,150.00"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Darvick Ltd,5154435,"2,200.00"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Other,Digi-Key Corporation,5154937,"1,378.80"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Edm Precision Technologies Ltd,5156563,557.50
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,Edm Precision Technologies Ltd,5156645,"1,976.00"
DESNZ,UKAEA,24/08/2023,Engineering Goods,Other,Elmo Motion Control Limited,5156443,"19,236.00"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Fusion,EM Electronics Ltd,5156583,"2,529.50"
DESNZ,UKAEA,03/08/2023,Engineering Goods,Fusion,Factair Ltd,5154841,"1,146.62"
DESNZ,UKAEA,25/08/2023,Engineering Goods,Other,Farnell Electronic Components Ltd,5156592,725.28
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Feedwater Ltd,5155778,704.41
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Feedwater Ltd,5155777,948.50
DESNZ,UKAEA,14/08/2023,Engineering Goods,Fusion,Feedwater Ltd,5155690,"1,483.00"
DESNZ,UKAEA,22/08/2023,Engineering Goods,Other,FEI UK Limited,5156482,"58,596.00"
