Department,Entity,Pay Date,Product Family,Expense area,Supplier Name,Transaction Number,Net Amount
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Leybold UK Ltd,5169689,648.00
DESNZ,UKAEA,05/02/2024,ICT,Fusion,Aztex Solutions Ltd,5168824,655.78
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,RS Components Ltd,5168687,683.92
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,RS Components Ltd,5170532,693.69
DESNZ,UKAEA,27/02/2024,Travel,Fusion,Employee Expenses,20020183,729.28
DESNZ,UKAEA,12/02/2024,Facilities,Fusion,ICS Cool Energy Ltd,5169370,730.94
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Thorlabs Ltd,5170348,748.00
DESNZ,UKAEA,19/02/2024,Facilities,Fusion,Feedwater Ltd,5169995,749.00
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Swagelok London,5168495,752.52
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Swagelok London,5168423,753.30
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Hutton Engineering (Precision) Ltd,5170467,769.56
DESNZ,UKAEA,07/02/2024,Engineering Goods,Fusion,Edm Precision Technologies Ltd,5169154,812.00
DESNZ,UKAEA,05/02/2024,Engineering Goods,Fusion,Donaldson Filtration (GB) Limited,5168371,820.50
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5170186,837.48
DESNZ,UKAEA,27/02/2024,Travel,Fusion,Employee Expenses,20020186,840.00
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,Swagelok London,5169778,877.20
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,Laser 2000 UK Ltd - GBP,5169410,878.00
DESNZ,UKAEA,05/02/2024,ICT,Fusion,RS Components Ltd,5168734,879.12
DESNZ,UKAEA,14/02/2024,Engineering Goods,Fusion,MKS Instrument UK Limited,5169781,892.50
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Shropshire Stainless & Aluminium Ltd,5170368,933.00
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Machine Building Systems Ltd.,5170565,938.00
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Garner Osborne Circuits Ltd,5170819,975.76
DESNZ,UKAEA,12/02/2024,Engineering Goods,Fusion,NERO Pipeline Connections Ltd,5169376,"1,009.68"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Garner Osborne Circuits Ltd,5170820,"1,028.89"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Mouser Electronics,5170666,"1,037.36"
DESNZ,UKAEA,27/02/2024,Engineering Goods,Fusion,Garner Osborne Circuits Ltd,5170821,"1,041.28"
DESNZ,UKAEA,12/02/2024,Research,Fusion,Acantecs Limited,5169518,"1,056.00"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Hilti GB Ltd,5170444,"1,069.28"
DESNZ,UKAEA,19/02/2024,Engineering Goods,Fusion,Swagelok London,5170098,"1,091.30"
DESNZ,UKAEA,21/02/2024,Engineering Goods,Fusion,Haltermann Carless UK Ltd,5170338,"1,147.20"
DESNZ,UKAEA,27/02/2024,ICT,Fusion,Network Installation Solutions Ltd,5170602,"1,200.00"
